Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Ogungbo,Barrow,Barrow,"LB, LWB",21,150000,,2,32,0,0,0,0,,,Nigeria,"Nigeria, Republic of Ireland",left,188,87,no,,,,,,,0,,,7.5,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.14,16.34,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
E. Osadebe,Bradford City,Bradford City,"LAMF, LCMF",27,150000,2024-06-30,14,621,1,1.25,0,1,31.59,33.94,Republic of Ireland,"Republic of Ireland, England",right,188,71,no,6.38,4.49,67.74,4.78,45.45,0.14,0.22,0,3.19,4.78,0.58,0,0,0,0,3.04,0.14,1,0.14,0.18,0,0,13,1.88,15.38,7.692,0,1.88,30.77,1.59,18.18,0.29,100,0.14,5.94,34.15,18.84,23.85,2.46,2.17,0.58,20.72,1.88,1.01,30.14,79.33,6.96,60.42,8.41,94.83,9.57,80.3,26.52,83.61,1.74,66.67,18.09,18.44,0.14,1.01,0,0,0.29,50,0.29,2.61,66.67,2.75,47.37,0.43,66.67,0.87,0.43,3.48,75,0,,0,,0,0,0,0,,,0.14,,,0.14,0.14,0,0.14,0,0
K. Morris,Tranmere Rovers,Tranmere Rovers,"LW, RCMF, LCMF",29,150000,2024-06-30,20,1390,4,2.44,0,0.45,26.68,52.67,England,England,left,178,71,no,11.72,9.26,65.73,4.14,51.56,0,0,0.13,5.63,7.52,0.71,3,0.19,0,0,3.5,0.26,4,0.26,0.16,0,0,31,2.01,29.03,12.903,0,1.88,31.03,0.84,30.77,1.04,31.25,0.26,3.69,59.65,9.65,42.28,1.75,1.81,0.32,18.71,1.23,0.58,32.05,78.38,9.32,70.14,7.64,89.83,8.68,76.12,28.42,83.6,2.14,42.42,15.77,28.47,0.03,0.39,0,0.06,0.13,100,0.13,2.98,67.39,1.62,56,0.13,50,0.58,0.45,5.12,62.03,0,,0,,0,0,0,0,,,0.26,,,0.06,0,0,0,0,0
Otis Khan,Grimsby Town,Grimsby Town,"LAMF, RW, LW",28,150000,2024-06-30,10,464,0,0.32,0,0.47,22.11,40.35,England,"England, Pakistan",right,170,71,no,5.82,5.04,65.38,1.16,16.67,0.19,0.28,0,2.33,3.4,0.97,1,0.19,0,0,5.43,0,0,0,0.06,0,0,6,1.16,33.33,0,0,5.24,48.15,2.72,42.86,2.52,53.85,1.36,5.24,48.15,12.8,31.82,4.27,1.75,0.78,23.28,1.75,0.78,35.88,78.38,6.79,68.57,9.7,92,14.74,73.68,28.9,85.91,1.75,44.44,17.32,20.52,0.09,1.36,0,0,0,0,0.39,2.52,76.92,4.85,64,0.19,0,0.39,2.72,6.79,74.29,0,,0,,0,0,0,0,,,0,,,0.19,0,0,1.94,0,0
A. Oteh,Walsall,Walsall,"RW, CF, LW",25,125000,,11,596,2,1.3,0,0.06,22.8,36.42,England,"England, Nigeria",right,176,73,no,6.49,5.59,67.57,4.08,18.52,0,0,0.15,2.72,3.27,1.06,1,0.15,0,0,2.27,0.3,2,0.3,0.2,0,0,7,1.06,71.43,28.571,0,1.06,0,0.76,0,0.3,0,0,3.62,37.5,10.72,26.76,2.27,0.76,0.3,9.21,0.6,0.76,16.76,78.38,3.32,54.55,5.13,94.12,5.74,81.58,14.5,86.46,1.21,50,17.57,21.02,0.01,0.15,0,0,0.45,33.33,0,1.51,70,0.76,20,0.15,0,0.6,0,2.27,73.33,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
H. Beautyman,Sutton United,Sutton United,"LW, RCMF, LCMF",31,125000,,20,1366,2,1.44,0,1.2,16.73,47.64,England,England,right,178,74,no,8.37,7.25,62.73,3.23,36.73,0.46,0.57,0.33,3.36,4.18,1.12,2,0.13,0,0,0.79,0.13,2,0.13,0.1,1,0.07,10,0.66,30,20,0,0.66,50,0.53,50,0.13,50,0,0.79,33.33,3.23,34.69,1.19,0.26,0,12.98,0.33,0.59,23.26,72.8,8.04,53.28,5.27,91.25,6.46,81.63,19.83,77.74,2.9,45.45,17.02,23.23,0.08,0.86,0,0,0,0,0.13,3.82,50,1.05,62.5,0.26,25,0.33,0.2,3.76,63.16,0,,0,,0,0,0,0,,,0.26,,,0.26,0,0,0.66,0,0
O. Patrick,Sutton United,Sutton United,"LW, LAMF",27,125000,,17,1317,5,2.98,0,0.53,23.23,39.41,England,England,right,185,76,no,6.29,5.26,57.14,2.53,40.54,0.07,0.09,0.07,3.21,4.25,0.68,0,0,0,0,5.47,0.34,5,0.34,0.2,1,0.07,34,2.32,50,14.706,0,2.87,23.81,2.26,21.21,0.55,25,0.21,7.24,48.11,13.39,33.16,2.67,3.01,0.75,11.96,1.23,0.27,18.66,67.4,5.13,64,4.31,92.06,5.88,58.14,14.49,79.72,1.44,28.57,18.37,21.8,0.04,0.41,0.07,0.07,0.14,100,0.14,2.05,63.33,2.32,38.24,0.27,75,0.48,0.68,3.55,71.15,0,,0,,0,0,0,0,,,0,,,0.07,0.07,100,0,0,0
C. Lemonheigh-Evans,AFC Wimbledon,AFC Wimbledon,"LW, AMF, LCMF",26,125000,2024-06-30,13,748,1,0.68,0,0.58,23.94,41.71,Wales,Wales,right,179,73,yes,6.26,4.33,61.11,7.1,47.46,0.36,0.48,0,3.25,4.33,0.96,2,0.24,0,0,2.89,0.12,1,0.12,0.08,0,0,9,1.08,44.44,11.111,0,1.2,30,1.08,33.33,0.12,0,0.48,3.01,56,9.26,35.06,2.05,1.44,0.12,15.4,2.53,1.08,22.74,70.9,7.1,47.46,6.26,98.08,5.05,69.05,20.33,76.33,1.2,20,19.98,20.96,0.07,0.36,0.12,0,0.6,60,0.48,2.65,36.36,2.65,40.91,0.96,37.5,0.84,0.36,3.73,74.19,0,,0,,0,0,0,0,,,0,,,0,0,0,0.12,0,0
J. Neufville,AFC Wimbledon,AFC Wimbledon,"LW, LAMF, RW",22,125000,,20,1399,1,1.4,3,1.7,18.53,48.26,England,England,right,183,73,no,6.18,5.21,60.49,2.77,44.19,0.51,0.7,0,2.51,3.39,0.9,1,0.06,0,0,4.05,0.06,1,0.06,0.09,0,0,18,1.16,16.67,5.556,0.19,2.57,27.5,1.8,21.43,0.77,41.67,0.77,5.02,62.82,8.36,43.08,2.44,3.09,1.22,10.55,1.42,0.45,17.5,66.91,4.82,58.67,4.5,90,4.44,62.32,13.7,75.12,1.35,57.14,17.86,27.16,0.11,0.39,0.06,0,0.13,0,0.51,1.8,64.29,2.25,37.14,0.06,100,0.51,0.71,3.35,61.54,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
R. Khaleel,Crawley Town,Crawley Town,"RW, LW, RCMF",20,100000,,7,112,0,0.21,0,0,16.88,47.62,England,"England, Morocco",right,177,64,no,2.41,5.63,42.86,3.21,0,0,0,0,0,0,0.8,0,0,0,0,4.82,0,0,0,0.17,0,0,3,2.41,66.67,0,0,0.8,0,0.8,0,0,0,0,4.02,80,6.43,62.5,3.21,5.63,0,39.38,0.8,0,45,85.71,5.63,42.86,12.05,100,19.29,91.67,44.2,87.27,0,0,17.18,0,0,0,0,0,0,0,0,7.23,88.89,0,0,0,0,0,0,7.23,66.67,0,,0,,0,0,0,0,,,1.61,,,0,0,0,0,0,0
J. Coley,Sutton United,Sutton United,RW,25,100000,2024-06-30,20,1473,1,0.99,4,1.73,21.87,41.9,England,England,right,177,75,no,6.23,6.42,57.14,3.05,28,0.12,0.16,0.12,2.44,3.2,1.59,4,0.24,0,0,2.99,0.06,1,0.06,0.06,0,0,16,0.98,12.5,6.25,0.24,2.57,26.19,0.12,50,2.44,25,0.67,4.83,44.3,9.53,38.46,2.44,1.53,0.86,10.88,1.22,1.28,18.57,66.12,6.35,57.69,4.15,91.18,5.25,63.95,14.24,76.82,2.02,36.36,19.97,29.32,0.11,1.04,0.06,0,0.31,20,0.55,2.26,51.35,2.44,42.5,0.55,22.22,0.98,0.73,3.3,70.37,0,,0,,0,0,0,0,,,0.12,,,0.92,0,0,0.49,0,0
J. Starbuck,Tranmere Rovers,Tranmere Rovers,RW,21,100000,2024-06-30,1,6,0,0,0,0,,,England,England,right,182,68,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.01,34.05,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
Abo Eisa,Grimsby Town,Grimsby Town,"LW, LAMF",27,100000,,18,1444,6,4.25,1,1.23,18.76,48.17,Sudan,"Sudan, England",right,180,75,no,6.17,4.18,68.66,1.93,41.94,0.37,0.56,0,2.93,4.41,0.69,1,0.06,0,0,4.67,0.37,6,0.37,0.26,0,0,37,2.31,48.65,16.216,0.06,2.12,35.29,1.93,32.26,0.12,50,0.69,4.74,57.89,10.03,43.48,2.18,2.49,0.93,13.77,1.43,1.31,21.07,81.66,4.43,70.42,5.86,95.74,6.67,75.7,18.51,87.21,0.44,71.43,16.45,12.4,0.08,0.62,0.12,0,0.25,25,0.25,1.37,81.82,2.12,44.12,0.12,50,0.44,0.87,2.74,79.55,0,,0,,0,0,0,0,,,0,,,0.5,0.12,0,0.5,1,0
S. Whalley,Accrington Stanley,Accrington Stanley,"LAMF, RAMF, CF",36,100000,2024-06-30,20,1626,4,4.2,2,3.21,22.8,46.12,England,England,right,175,67,no,5.65,5.37,60.82,3.32,40,0.33,0.5,0.06,2.05,3.07,1.22,4,0.22,0,0,4.37,0.22,4,0.22,0.23,1,0.06,42,2.32,35.71,9.524,0.11,2.66,31.25,0.83,40,1.83,27.27,0.39,4.82,56.32,10.79,44.1,3.21,2.82,1.27,16.27,1.44,2.16,25.46,70.65,7.2,54.62,5.65,88.24,7.97,69.44,20.26,78.42,2.82,50.98,19.43,35.9,0.18,1.05,0.17,0,0.11,0,0.22,3.21,43.1,2.44,40.91,0.28,20,0.66,0.77,4.37,68.35,0,,0,,0,0,0,0,,,0.17,,,0.5,0,0,1.22,0,0
J. Nolan,Accrington Stanley,Accrington Stanley,"RAMF, LAMF",22,100000,2024-06-30,20,1412,4,2.64,3,3.25,19.63,41.88,England,England,left,178,70,no,4.27,3.51,61.82,2.68,35.71,0,0,0.13,2.1,3.01,0.32,0,0,0,0,4.97,0.25,4,0.25,0.17,0,0,33,2.1,33.33,12.121,0.19,4.59,27.78,1.72,33.33,2.87,24.44,0.89,6.69,44.76,11.73,38.59,2.55,2.29,0.76,16.64,1.59,0.64,25.62,68.41,7.46,57.26,4.65,90.41,9.37,62.59,18.36,79.17,3,61.7,21.18,33.1,0.21,1.59,0,0.06,0.19,0,0.57,3.06,66.67,4.65,34.25,0.38,16.67,0.57,1.34,6.31,70.71,0,,0,,0,0,0,0,,,0.25,,,0.96,0.19,66.67,3.06,0,0
A. Wilson,Bradford City,Bradford City,"RAMF, LAMF",23,75000,,8,381,1,0.49,0,0.16,33.54,33.1,England,"England, Kenya",left,179,70,no,8.5,6.85,58.62,5.43,17.39,0.71,0.94,0,3.78,5,1.65,0,0,0,0,4.49,0.24,1,0.24,0.12,0,0,7,1.65,42.86,14.286,0,3.54,33.33,1.42,33.33,2.13,33.33,0.24,7.32,35.48,16.06,29.41,1.42,1.89,1.18,13.46,1.65,0.71,21.73,69.57,4.49,42.11,5.67,95.83,7.32,67.74,16.77,80.28,2.13,33.33,24.22,23.25,0.04,0.47,0.24,0,0.24,0,0.47,3.54,53.33,2.83,33.33,0.71,0,0,0.94,4.49,57.89,0,,0,,0,0,0,0,,,0,,,0,0,0,1.18,0,0
R. McLean,AFC Wimbledon,AFC Wimbledon,RAMF,23,0,,1,16,0,0,0,0,,,England,England,right,175,70,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
J. Daly,Harrogate Town,Harrogate Town,"LW, LAMF",23,0,2025-06-30,12,650,0,0.42,0,0.95,33.78,42.21,England,England,left,178,70,no,9.83,7.62,61.82,9.83,46.48,0.28,0.35,0.14,4.85,6.14,1.66,0,0,0,0,4.15,0,0,0,0.06,0,0,6,0.83,50,0,0,2.91,33.33,2.77,35,0.14,0,0.28,6.65,41.67,10.66,31.17,1.25,1.11,0.83,14.4,1.38,0.83,24.09,71.26,7.75,53.57,7.48,94.44,4.57,75.76,19.94,78.47,1.25,44.44,16.59,17.23,0.13,0.55,0,0,0.28,0,0.28,2.22,31.25,1.94,57.14,0.28,0,0.28,0.97,3.74,55.56,0,,0,,0,0,0,0,,,0,,,0,0,0,1.8,0,0
M. Cisse,Notts County,Notts County,RAMF,,0,,1,19,0,0,0,0.11,,,England,England,unknown,0,0,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.94,23.35,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
A. James,Wrexham Reserves,Wrexham,RB,18,0,,1,69,0,0,0,0,14.35,54.55,Wales,Wales,unknown,0,0,no,5.22,5.22,50,2.61,50,0,0,0,2.61,3.75,2.61,0,0,0,0,3.91,0,0,0,0,0,0,0,0,0,0,0,5.22,0,0,0,5.22,0,1.3,5.22,75,6.52,60,1.3,0,0,16.96,3.91,1.3,19.57,53.33,5.22,50,5.22,100,6.52,40,13.04,70,1.3,100,26.74,47.64,0,0,0,0,0,0,0,2.61,100,1.3,0,0,0,0,1.3,6.52,40,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
B. Pointon,Bradford City,Bradford City,"RAMF, AMF, RW",19,0,,11,735,1,0.91,1,1.3,20.94,34.5,England,England,left,170,66,no,6.37,5.27,60.47,3.31,14.81,0.49,0.69,0,2.69,3.82,1.1,1,0.12,0,0,2.94,0.12,1,0.12,0.11,0,0,5,0.61,20,20,0.12,2.94,33.33,0.61,20,2.2,38.89,0.73,4.9,35,9.43,28.57,1.71,1.22,0.73,24.37,1.35,0.61,33.8,78.26,9.67,59.49,8.33,92.65,9.8,80,28.78,85.53,2.08,41.18,18.01,26.1,0.16,1.59,0,0,0.37,33.33,0.98,3.92,62.5,4.16,41.18,0.98,25,1.1,1.1,6,73.47,0,,0,,0,0,0,0,,,0.24,,,0.37,0,0,2.33,0,0
R. McLean,Kidderminster Harriers,AFC Wimbledon,RAMF,23,0,,1,16,0,0,0,0,,,England,England,,0,0,yes,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
D. Kadji,Bristol City U21,Forest Green Rovers,LW,20,0,,6,241,0,0.32,0,0.27,27.63,44.59,England,"England, Cameroon",right,188,77,no,10.83,9.34,52,5.23,42.86,2.24,3.1,0.75,3.73,5.17,1.12,1,0.37,0,0,1.49,0,0,0,0.12,0,0,3,1.12,0,0,0,0.75,0,0.37,0,0.37,0,0,2.99,50,10.08,40.74,1.12,1.49,0.37,20.17,2.24,1.87,26.14,68.57,8.22,50,7.1,94.74,5.98,56.25,23.9,71.88,1.49,50,14.99,16.98,0.1,0.75,0,0,1.12,0,0.37,1.49,25,2.24,16.67,1.12,33.33,0.37,0,2.61,42.86,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
S. Etoluku,Barrow,Barrow,LWF,19,0,,1,21,0,0,0,0,,,England,England,,0,0,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.05,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
L. Stephenson,Barrow,Barrow,"RB, RWB",20,0,,12,733,0,0.15,0,0.57,20.14,57.32,England,England,right,177,65,no,11.79,10.19,61.45,4.54,62.16,0.37,0.44,0.49,5.16,6.12,1.47,1,0.12,0,0,1.35,0,0,0,0.02,0,0,2,0.25,50,0,0,2.09,29.41,0.12,0,1.96,31.25,0.12,1.35,45.45,3.07,44,0.86,1.23,0.49,18.91,1.84,0.86,34.62,68.09,13.75,52.68,8.84,90.28,7.49,70.49,26.77,80.28,6.02,24.49,20.47,31.04,0.07,0.49,0.12,0,0,0,0.12,5.65,45.65,2.58,47.62,0.49,25,0.49,0.74,7,56.14,0,,0,,0,0,0,0,,,2.46,,,0.74,0,0,0,0,0
A. Sasu,AFC Wimbledon,AFC Wimbledon,LW,18,0,,10,308,0,0.62,0,0.35,30.1,40.78,England,"England, Norway",right,185,72,no,6.14,7.01,50,9.06,32.26,0,0,0.29,2.63,3.86,1.17,0,0,0,0,5.26,0,0,0,0.18,0,0,9,2.63,33.33,0,0,1.17,25,0.88,33.33,0.29,0,0.88,6.14,66.67,10.23,45.71,4.97,2.34,0.58,11.4,2.63,0.58,15.49,66.04,5.26,72.22,3.51,75,2.63,77.78,14.03,70.83,0.29,0,9.74,1.59,0.1,1.17,0,0,0,0,0.58,0.58,100,0.58,50,0,0,1.17,0.58,1.75,33.33,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
R. Maher,Walsall XI,Walsall,"LW, LAMF, RW",18,0,,2,79,0,0,0,0.12,23.92,38.1,Republic of Ireland,Republic of Ireland,left,171,60,no,12.53,10.25,77.78,3.42,0,1.14,1.3,0,3.42,3.91,0,1,1.14,0,0,3.42,0,0,0,0,0,0,0,0,0,0,0,2.28,100,2.28,100,0,0,1.14,3.42,33.33,9.11,12.5,1.14,0,0,19.37,1.14,0,25.06,86.36,2.28,50,7.97,85.71,11.39,90,21.65,84.21,1.14,100,20.68,30.26,0.13,1.14,0,0,0,0,1.14,4.56,75,2.28,100,0,0,1.14,2.28,5.7,80,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
S. Robertson,Forest Green Rovers,Forest Green Rovers,"RW, RWF, RB",22,0,,10,274,0,0.32,1,0.63,22.99,42.86,England,"England, Republic of Ireland",right,175,68,no,5.26,5.26,50,3.61,18.18,0.66,1.02,0.33,1.97,3.05,0.99,1,0.33,1,0.33,6.57,0,0,0,0.1,0,0,5,1.64,20,0,0.33,5.91,27.78,0.66,0,5.26,31.25,1.31,6.9,66.67,11.82,44.44,1.97,2.63,0.99,24.31,0.99,0.99,36.13,74.55,8.54,65.38,8.54,96.15,11.5,68.57,29.23,85.39,0.99,33.33,18.36,7.2,0.21,1.31,0,0,0,0,0.66,0.99,66.67,4.93,40,0,0,0.33,1.31,5.26,62.5,0,,0,,0,0,0,0,,,0.33,,,0,0,0,0.99,0,0
T. Jenks,Forest Green Rovers,Forest Green Rovers,"LW, RCMF, RW",21,0,,14,653,0,0.54,1,0.46,18.61,48.89,England,England,right,191,82,no,6.62,5.93,55.81,2.62,42.11,0.28,0.38,0,3.03,4.15,0.83,0,0,0,0,2.34,0,0,0,0.07,0,0,4,0.55,25,0,0.14,1.52,18.18,0.83,16.67,0.55,0,0.41,2.62,68.42,6.06,50,1.79,1.93,0.28,20.54,0.69,0.83,31.01,76.89,9.65,68.57,5.51,90,9.51,76.81,27.15,82.23,2.48,50,18.69,29.12,0.06,0.55,0,0,0.28,50,0.28,4.55,72.73,2.48,55.56,0.83,50,1.52,0.41,6.62,56.25,0,,0,,0,0,0,0,,,0,,,0,0,0,0.69,0,0
J. Clarke,Gillingham,Gillingham,"LW, LAMF, RAMF",22,0,,19,884,0,0.83,0,0.28,20.26,36.18,England,England,right,175,70,no,6.11,5.29,67.31,2.85,25,0.51,0.65,0.41,2.04,2.6,0.51,2,0.2,0,0,1.02,0,0,0,0.08,0,0,10,1.02,10,0,0,1.02,10,0.81,12.5,0.2,0,0.2,2.24,36.36,9.06,28.09,3.16,2.24,0.51,18.02,1.83,1.12,24.84,81.97,5.29,63.46,9.88,94.85,4.99,81.63,22.6,87.39,1.22,41.67,14.54,19.04,0.03,0.51,0,0,0.2,0,0.1,1.93,52.63,1.32,53.85,0.1,0,0.81,0.1,2.04,65,0,,0,,0,0,0,0,,,0.31,,,0,0,0,0,0,0
A. Mee,Stockport County,Stockport County,LW,,0,2025-06-30,1,10,0,0,0,0,,,England,England,,0,0,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.01,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
K. N’Mai,Salford City,Salford City,"LAMF, LWF, LWB",19,0,,10,650,2,1.15,0,1.18,33.23,36.25,Netherlands,"Netherlands, England",right,168,63,no,7.89,8.17,47.46,2.22,25,0.42,0.58,0,3.6,5.06,1.8,1,0.14,0,0,6.09,0.28,2,0.28,0.16,1,0.14,8,1.11,37.5,25,0,4.02,34.48,3.6,30.77,0.42,66.67,0.69,7.62,56.36,17.72,36.72,3.05,3.05,1.25,14.54,2.08,1.52,22.98,67.47,4.98,50,4.57,87.88,8.45,72.13,17.58,77.95,1.8,30.77,19.24,26.19,0.16,0.97,0,0,0.14,0,0.69,1.8,69.23,2.35,58.82,0.14,0,0.83,1.11,3.46,60,0,,0,,0,0,0,0,,,0.14,,,0,0,0,0,0,0
J. Sivi,Harrogate Town,Harrogate Town,"LW, RAMF, RW",21,0,2025-06-30,6,139,0,0,1,0.66,36.26,35.71,England,England,right,190,73,no,5.18,5.18,37.5,4.53,42.86,0,0,0,3.24,3.85,3.24,1,0.65,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0.65,2.59,25,1.29,0,1.29,50,0,4.53,71.43,20.72,37.5,1.29,0.65,0,14.24,3.24,3.88,21.37,69.7,2.59,50,8.42,92.31,4.53,57.14,17.48,77.78,1.29,50,17.21,6.57,0.42,0.65,0,0,0,0,0.65,0,0,0.65,100,0,0,0,0.65,2.59,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
L. McAlinden,Wrexham,Wrexham,LB,30,0,2024-06-30,2,108,0,0,0,0,15.83,36.84,Northern Ireland,"Northern Ireland, Republic of Ireland",left,186,74,no,8.33,6.67,62.5,1.67,50,0,0,0,4.17,6,0.83,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,7.5,44.44,7.5,44.44,0,0,0.83,3.33,25,6.67,12.5,2.5,0.83,0.83,25.83,5,0,44.17,66.04,20.83,60,7.5,100,9.17,63.64,27.5,78.79,10,50,24.37,36.68,0,0,0.83,0,0,0,0,11.67,42.86,7.5,44.44,0,0,0,2.5,12.5,80,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
R. Apter,Tranmere Rovers,Tranmere Rovers,RW,20,0,,13,662,4,1.7,1,0.72,23.79,47.43,England,"England, Scotland",left,175,58,no,6.25,7.34,57.41,1.9,7.14,0,0,0,2.04,2.41,0.68,0,0,0,0,7.75,0.54,4,0.54,0.23,0,0,24,3.26,58.33,16.667,0.14,2.31,35.29,0.14,100,2.04,26.67,0.27,7.75,63.16,11.96,48.86,4.76,4.49,0.95,13.6,1.5,0.14,20.39,74.67,5.03,64.86,5.3,92.31,5.71,71.43,16.59,83.61,1.5,36.36,17.65,20.2,0.1,1.22,0.14,0.14,0.14,100,0.95,1.22,66.67,2.31,52.94,0.27,50,0.95,0.95,3.94,68.97,0,,0,,0,0,0,0,,,0.95,,,0,0,0,0,0,0
N. Wood,Newport County,Newport County,"LW, LCMF, LWF",26,0,2025-06-30,10,335,0,0.42,0,0.52,22.3,43.37,Wales,Wales,left,186,70,no,5.37,5.64,57.14,6.45,50,0,0,0,2.15,2.55,0.54,0,0,0,0,2.69,0,0,0,0.11,0,0,5,1.34,20,0,0,4.3,25,2.15,12.5,2.15,37.5,0.54,2.15,62.5,6.72,36,2.42,2.42,0.27,21.76,1.07,1.34,31.97,70.59,8.06,60,7.52,96.43,9.94,59.46,24.99,81.72,2.69,40,18.65,16.23,0.14,0.81,0,0,0,0,0.81,3.49,46.15,4.84,44.44,1.34,40,1.07,1.34,5.37,85,0,,0,,0,0,0,0,,,0.27,,,0,0,0,0,0,0
J. Norris,Tranmere Rovers,Tranmere Rovers,LB,20,0,,2,38,0,0,0,0,,,England,England,left,172,65,no,,,,,,,0,,,2.31,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.63,19.28,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
J. Belehouan,Tranmere Rovers,Tranmere Rovers,LW,23,0,,1,1,0,0,0,0,,,France,"France, Côte d'Ivoire",,190,76,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
J. Foulkes,Walsall,Walsall,"RB, RWB",20,0,,7,551,0,0,0,0.52,22.7,47.48,England,England,right,186,72,no,9.15,7.35,51.11,6.86,40.48,0.49,0.6,0.33,4.9,6,0.49,1,0.16,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,1.96,33.33,0,0,1.96,33.33,0.16,1.96,58.33,5.55,50,0.82,0.33,0,20.09,2.45,1.14,29.4,70,10.78,43.94,7.19,93.18,7.84,85.42,22.54,82.61,4.9,26.67,19.97,34.77,0.09,0.65,0,0,0,0,0,5.23,40.63,2.12,23.08,0.49,0,0.16,0.49,6.7,63.41,0,,0,,0,0,0,0,,,1.14,,,0,0,0,0,0,0
